datum,honap,het,nap_sorszam,tranzakcio_id,osszeg,kategoria,user_id,profil,tipus,leiras,forras,ismetlodo,fix_koltseg,bev_kiad_tipus,platform,helyszin,deviza,cimke,celhoz_kotott,likvid,befektetes,megtakaritas,assets
2024-07-01,2024-06,27,0,7_20240701_3140,-20711.0,rezsi,7,alacsony_jov,alap,rezsi koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,857516,22210,137290,1017016
2024-07-01,2024-06,27,0,13_20240701_8576,-2300.0,snack,13,kozeposztaly,impulzus,Dolore necessitatibus quibusdam.,demo,False,False,luxus,web,Spar,HUF,szukseges,,68984,134385,261293,464662
2024-07-01,2024-06,27,0,6_20240701_5408,-1700.0,apro vasarlas,6,alacsony_jov,impulzus,Officia beatae quis.,demo,False,False,luxus,bolt,piac,HUF,extra,,655640,65036,114785,835461
2024-07-01,2024-06,27,0,1_20240701_9199,-1100.0,mozi,1,alacsony_jov,vagy,Provident non eius.,demo,False,False,luxus,bolt,Cinema City,HUF,luxus,,550396,51944,210401,812741
2024-07-01,2024-06,27,0,5_20240701_1082,-26924.0,rezsi,5,alacsony_jov,alap,rezsi koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,394911,19159,87683,501753
2024-07-01,2024-06,27,0,14_20240701_5641,-4800.0,kave,14,kozeposztaly,impulzus,Laudantium.,manualis,False,False,luxus,bolt,Starbucks,HUF,napi rutin,,-74892,154847,229447,309402
2024-07-01,2024-06,27,0,26_20240701_5567,-5200.0,online rendeles,26,kozeposztaly,impulzus,Labore nulla.,demo,False,False,luxus,bolt,eMAG,HUF,luxus,,-97808,85137,401379,388708
2024-07-01,2024-06,27,0,26_20240701_6163,-4000.0,snack,26,kozeposztaly,impulzus,Aperiam qui unde.,manualis,False,False,luxus,bolt,bolt,HUF,napi rutin,,-47308,85137,401379,439208
2024-07-01,2024-06,27,0,26_20240701_7121,-3900.0,kave,26,kozeposztaly,impulzus,Accusantium veniam voluptatibus.,demo,False,False,luxus,bolt,helyi kavezo,HUF,napi rutin,,-29608,85137,401379,456908
2024-07-01,2024-06,27,0,3_20240701_1227,-9139.0,kozlekedes,3,alacsony_jov,alap,kozlekedes koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,359419,53689,153427,566535
2024-07-01,2024-07,27,0,14_20240701_9999,327103.0,fizetes,14,kozeposztaly,bevetel,havi fizetes,demo,True,False,bevetel,utalas,Banki utalas,HUF,"jovedelem, fix",,209143,137777,207997,554917
2024-07-01,2024-06,27,0,22_20240701_9474,-4900.0,mozi,22,kozeposztaly,vagy,Architecto accusamus.,demo,False,False,luxus,bolt,Art Mozi,HUF,szorakozas,,336364,233606,127484,697454
2024-07-01,2024-06,27,0,3_20240701_8173,-1400.0,snack,3,alacsony_jov,impulzus,Expedita tempore.,manualis,False,False,luxus,web,bolt,HUF,napi rutin,,299956,54689,153427,508072
2024-07-01,2024-06,27,0,15_20240701_9531,-4900.0,kutyu,15,kozeposztaly,vagy,Quidem est.,manualis,False,False,luxus,bolt,Media Markt,HUF,extra,,56384,215484,268970,540838
2024-07-01,2024-06,27,0,48_20240701_6349,-23701.0,elelmiszer,48,arerzekeny,alap,elelmiszer koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,1045384,58877,78970,1183231
2024-07-01,2024-06,27,0,15_20240701_8216,-4100.0,snack,15,kozeposztaly,impulzus,Praesentium unde.,import,False,False,luxus,web,bolt,HUF,napi rutin,,-31116,215484,288270,472638
2024-07-01,2024-06,27,0,25_20240701_6890,-40468.0,rezsi,25,kozeposztaly,alap,rezsi koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,171947,142245,152185,466377
2024-07-01,2024-07,27,0,48_20240701_7816,263284.0,fizetes,48,arerzekeny,bevetel,havi fizetes,demo,True,False,bevetel,utalas,Banki utalas,HUF,"jovedelem, fix",,1102854,58757,69890,1231501
2024-07-01,2024-07,27,0,25_20240701_5976,344558.0,fizetes,25,kozeposztaly,bevetel,havi fizetes,demo,True,False,bevetel,utalas,Banki utalas,HUF,"jovedelem, fix",,315618,119115,150825,585558
2024-07-01,2024-06,27,0,41_20240701_7438,-19563.0,kozlekedes,41,magas_jov,alap,kozlekedes koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,435575,86191,163781,685547
2024-07-01,2024-06,27,0,7_20240701_4257,-600.0,snack,7,alacsony_jov,impulzus,Perspiciatis nesciunt.,manualis,False,False,luxus,bolt,Spar,HUF,napi rutin,,806168,29110,137290,972568
2024-07-01,2024-07,27,0,22_20240701_4709,369583.0,fizetes,22,kozeposztaly,bevetel,havi fizetes,demo,True,False,bevetel,utalas,Banki utalas,HUF,"jovedelem, fix",,491403,207966,126634,826003
2024-07-01,2024-06,27,0,8_20240701_2283,-24459.0,elelmiszer,8,alacsony_jov,alap,elelmiszer koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,227012,29711,230639,487362
2024-07-01,2024-06,27,0,16_20240701_6170,-4000.0,snack,16,kozeposztaly,impulzus,Culpa eos excepturi.,import,False,False,luxus,web,Spar,HUF,szukseges,,-8404,265279,95823,352698
2024-07-01,2024-06,27,0,11_20240701_8369,-8000.0,utazas,11,kozeposztaly,vagy,Earum explicabo provident.,manualis,False,False,luxus,bolt,Airbnb,HUF,nyaralas,nyaralas,-16,285123,122242,407349
2024-07-01,2024-06,27,0,43_20240701_4163,-21658.0,kozlekedes,43,magas_jov,alap,kozlekedes koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,127077,252136,377542,756755
2024-07-01,2024-06,27,0,16_20240701_8503,-3500.0,apro vasarlas,16,kozeposztaly,impulzus,Vitae magni aliquam.,demo,False,False,luxus,web,piac,HUF,extra,,-40804,265279,95823,320298
2024-07-01,2024-06,27,0,43_20240701_9758,-43413.0,elelmiszer,43,magas_jov,alap,elelmiszer koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,83664,252136,377542,713342
2024-07-01,2024-06,27,0,43_20240701_7483,-17500.0,ruha,43,magas_jov,vagy,Consequuntur similique provident.,import,False,False,luxus,bolt,H&M,HUF,extra,,-75136,252136,377542,554542
2024-07-01,2024-06,27,0,18_20240701_1007,-4300.0,kave,18,kozeposztaly,impulzus,Dolore excepturi ducimus cupiditate.,import,False,False,luxus,bolt,helyi kavezo,HUF,szorakozas,,-41836,131353,203602,293119
2024-07-01,2024-06,27,0,45_20240701_3273,-20900.0,utazas,45,magas_jov,vagy,Explicabo est.,import,False,False,luxus,bolt,WizzAir,HUF,luxus,nyaralas,141008,254896,288336,684240
2024-07-01,2024-06,27,0,45_20240701_9144,-7600.0,mozi,45,magas_jov,vagy,Aspernatur tenetur eaque.,manualis,False,False,luxus,web,Cinema City,HUF,luxus,,248408,254896,288336,791640
2024-07-01,2024-06,27,0,18_20240701_5467,-99419.0,lakber,18,kozeposztaly,alap,lakber koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,185525,131353,187502,504380
2024-07-01,2024-07,27,0,1_20240701_4463,187296.0,fizetes,1,alacsony_jov,bevetel,havi fizetes,demo,True,False,bevetel,utalas,Banki utalas,HUF,"jovedelem, fix",,606276,50904,209461,866641
2024-07-01,2024-06,27,0,12_20240701_6528,-7100.0,utazas,12,kozeposztaly,vagy,Enim tenetur magni.,import,False,False,luxus,bolt,MAV,HUF,nyaralas,nyaralas,52704,204487,209595,466786
2024-07-01,2024-06,27,0,17_20240701_6889,-39197.0,rezsi,17,kozeposztaly,alap,rezsi koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,124239,96026,387445,607710
2024-07-01,2024-06,27,0,17_20240701_6437,-4400.0,kave,17,kozeposztaly,impulzus,Similique rerum.,import,False,False,luxus,bolt,Starbucks,HUF,szorakozas,,-78280,132926,387445,442091
2024-07-01,2024-06,27,0,17_20240701_8867,-6700.0,kave,17,kozeposztaly,impulzus,Culpa assumenda.,manualis,False,False,luxus,bolt,Starbucks,HUF,szorakozas,,-73880,132926,387445,446491
2024-07-01,2024-06,27,0,16_20240701_1656,-4300.0,etterem,16,kozeposztaly,vagy,Labore distinctio illo.,manualis,False,False,luxus,bolt,helyi etterem,HUF,szorakozas,,100096,265279,80023,445398
2024-07-01,2024-06,27,0,11_20240701_6655,-10584.0,kozlekedes,11,kozeposztaly,alap,kozlekedes koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,76764,285123,122242,484129
2024-07-01,2024-06,27,0,19_20240701_1042,-86171.0,lakber,19,kozeposztaly,alap,lakber koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,303882,79646,417401,800929
2024-07-01,2024-06,27,0,11_20240701_7173,-91960.0,lakber,11,kozeposztaly,alap,lakber koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,121722,285123,122242,529087
2024-07-01,2024-06,27,0,42_20240701_8289,-172132.0,lakber,42,magas_jov,alap,lakber koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,212645,484487,107408,804540
2024-07-01,2024-06,27,0,42_20240701_3238,-43208.0,rezsi,42,magas_jov,alap,rezsi koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,169437,484487,107408,761332
2024-07-01,2024-06,27,0,42_20240701_5503,-9200.0,mozi,42,magas_jov,vagy,Id voluptas.,demo,False,False,luxus,bolt,Art Mozi,HUF,luxus,,31040,484487,107408,622935
2024-07-01,2024-06,27,0,13_20240701_1867,-3400.0,snack,13,kozeposztaly,impulzus,Cupiditate dignissimos dolor.,demo,False,False,luxus,web,Spar,HUF,szukseges,,74484,134385,261293,470162
2024-07-01,2024-06,27,0,13_20240701_8467,-25313.0,elelmiszer,13,kozeposztaly,alap,elelmiszer koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,190684,100385,261293,552362
2024-07-01,2024-06,27,0,8_20240701_4342,-2600.0,kave,8,alacsony_jov,impulzus,Perspiciatis consequatur harum.,import,False,False,luxus,web,Starbucks,HUF,szorakozas,,196712,29711,232839,459262
2024-07-01,2024-06,27,0,20_20240701_8011,-4700.0,kutyu,20,kozeposztaly,vagy,Dignissimos maxime.,manualis,False,False,luxus,bolt,Media Markt,HUF,extra,,-2176,125313,264114,387251
2024-07-01,2024-06,27,0,17_20240701_1362,-12400.0,ruha,17,kozeposztaly,vagy,Aspernatur ratione.,manualis,False,False,luxus,web,H&M,HUF,szorakozas,,42120,96026,387445,525591
2024-07-01,2024-06,27,0,20_20240701_2585,-41149.0,rezsi,20,kozeposztaly,alap,rezsi koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,103353,125313,264114,492780
2024-07-01,2024-06,27,0,46_20240701_6098,-18566.0,elelmiszer,46,arerzekeny,alap,elelmiszer koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,1311560,57862,216348,1585770
2024-07-01,2024-06,27,0,44_20240701_1275,-5100.0,etterem,44,magas_jov,vagy,Voluptates labore magnam.,demo,False,False,luxus,bolt,helyi etterem,HUF,extra,,-172340,288241,710616,826517
2024-07-01,2024-07,27,0,13_20240701_1716,366943.0,fizetes,13,kozeposztaly,bevetel,havi fizetes,demo,True,False,bevetel,utalas,Banki utalas,HUF,"jovedelem, fix",,341913,100345,238443,680701
2024-07-01,2024-06,27,0,9_20240701_7531,-51501.0,lakber,9,alacsony_jov,alap,lakber koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,528174,51576,61706,641456
2024-07-01,2024-06,27,0,12_20240701_1929,0.0,megtakaritas,12,kozeposztaly,megtakaritas,12700Ft -> befektetes,import,True,False,megtakaritas,bolt,K&H,HUF,jovo,lakas,32904,217187,209595,459686
2024-07-01,2024-06,27,0,10_20240701_9091,-59108.0,lakber,10,alacsony_jov,alap,lakber koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,641156,31960,142792,815908
2024-07-01,2024-06,27,0,19_20240701_1348,-4800.0,snack,19,kozeposztaly,impulzus,Dolore laboriosam omnis repudiandae.,manualis,False,False,luxus,web,Spar,HUF,napi rutin,,104112,100646,417401,622159
2024-07-01,2024-06,27,0,46_20240701_7026,-2800.0,kave,46,arerzekeny,impulzus,Illo voluptatum sunt.,demo,False,False,luxus,bolt,Costa,HUF,napi rutin,,1294060,65662,216348,1576070
2024-07-01,2024-07,27,0,9_20240701_7960,184558.0,fizetes,9,alacsony_jov,bevetel,havi fizetes,demo,True,False,bevetel,utalas,Banki utalas,HUF,"jovedelem, fix",,547728,47516,61336,656580
2024-07-01,2024-07,27,0,20_20240701_7419,335484.0,fizetes,20,kozeposztaly,bevetel,havi fizetes,demo,True,False,bevetel,utalas,Banki utalas,HUF,"jovedelem, fix",,249104,99843,262984,611931
2024-07-01,2024-07,27,0,35_20240701_4293,327058.0,fizetes,35,kozeposztaly,bevetel,havi fizetes,demo,True,False,bevetel,utalas,Banki utalas,HUF,"jovedelem, fix",,271598,142257,171331,585186
2024-07-01,2024-06,27,0,32_20240701_9295,-27397.0,elelmiszer,32,kozeposztaly,alap,elelmiszer koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,161092,42700,307746,511538
2024-07-01,2024-06,27,0,40_20240701_7964,-18139.0,kozlekedes,40,magas_jov,alap,kozlekedes koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,-188928,599406,579541,990019
2024-07-01,2024-06,27,0,40_20240701_8620,-48147.0,rezsi,40,magas_jov,alap,rezsi koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,-170789,599406,579541,1008158
2024-07-01,2024-06,27,0,39_20240701_8472,-5300.0,kave,39,magas_jov,impulzus,Harum soluta.,import,False,False,luxus,bolt,Starbucks,HUF,napi rutin,,-907232,537094,970406,600268
2024-07-01,2024-07,27,0,28_20240701_4461,328796.0,fizetes,28,kozeposztaly,bevetel,havi fizetes,demo,True,False,bevetel,utalas,Banki utalas,HUF,"jovedelem, fix",,240216,171623,299365,711204
2024-07-01,2024-06,27,0,29_20240701_5566,-14200.0,utazas,29,kozeposztaly,vagy,Et error.,demo,False,False,luxus,web,Airbnb,HUF,nyaralas,nyaralas,110048,109174,366129,585351
2024-07-01,2024-06,27,0,28_20240701_5079,-14647.0,kozlekedes,28,kozeposztaly,alap,kozlekedes koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,88174,171723,332785,592682
2024-07-01,2024-06,27,0,34_20240701_5372,-3000.0,etterem,34,kozeposztaly,vagy,Hic unde repellendus.,import,False,False,luxus,bolt,helyi etterem,HUF,szorakozas,,359232,128913,154798,642943
2024-07-01,2024-06,27,0,31_20240701_2154,-11647.0,kozlekedes,31,kozeposztaly,alap,kozlekedes koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,150879,109728,342838,603445
2024-07-01,2024-07,27,0,31_20240701_2616,338880.0,fizetes,31,kozeposztaly,bevetel,havi fizetes,demo,True,False,bevetel,utalas,Banki utalas,HUF,"jovedelem, fix",,306790,109438,309788,726016
2024-07-01,2024-06,27,0,34_20240701_2630,-5500.0,kave,34,kozeposztaly,impulzus,Exercitationem impedit.,demo,False,False,luxus,web,helyi kavezo,HUF,szorakozas,,272532,145513,154798,572843
2024-07-01,2024-06,27,0,34_20240701_7616,-2600.0,apro vasarlas,34,kozeposztaly,impulzus,Qui amet.,manualis,False,False,luxus,web,helyi bolt,HUF,extra,,230632,145513,154798,530943
2024-07-01,2024-07,27,0,40_20240701_6125,644935.0,fizetes,40,magas_jov,bevetel,havi fizetes,demo,True,False,bevetel,utalas,Banki utalas,HUF,"jovedelem, fix",,41785,516576,574211,1132572
2024-07-01,2024-06,27,0,30_20240701_1207,-2700.0,kutyu,30,kozeposztaly,vagy,Ducimus cupiditate corporis.,manualis,False,False,luxus,bolt,Media Markt,HUF,szorakozas,,96444,157743,305033,559220
2024-07-01,2024-06,27,0,36_20240701_3778,-31835.0,elelmiszer,36,magas_jov,alap,elelmiszer koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,-258648,478415,705375,925142
2024-07-01,2024-06,27,0,36_20240701_3515,-47020.0,rezsi,36,magas_jov,alap,rezsi koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,-202979,478415,705375,980811
2024-07-01,2024-07,27,0,30_20240701_8869,356148.0,fizetes,30,kozeposztaly,bevetel,havi fizetes,demo,True,False,bevetel,utalas,Banki utalas,HUF,"jovedelem, fix",,366568,157153,267143,790864
2024-07-01,2024-06,27,0,35_20240701_9686,-12200.0,ruha,35,kozeposztaly,vagy,Nulla quaerat.,demo,False,False,luxus,bolt,Decathlon,HUF,szorakozas,,74288,142467,188341,405096
2024-07-01,2024-06,27,0,35_20240701_5463,-28423.0,elelmiszer,35,kozeposztaly,alap,elelmiszer koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,98988,142467,188341,429796
2024-07-01,2024-06,27,0,32_20240701_3703,-4500.0,etterem,32,kozeposztaly,vagy,Vitae.,import,False,False,luxus,bolt,helyi etterem,HUF,szorakozas,,153492,42700,307746,503938
2024-07-01,2024-06,27,0,38_20240701_6002,-41379.0,elelmiszer,38,magas_jov,alap,elelmiszer koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,26524,414511,349137,790172
2024-07-01,2024-06,27,0,29_20240701_4860,-3500.0,kave,29,kozeposztaly,impulzus,Autem odio rem.,import,False,False,luxus,bolt,helyi kavezo,HUF,napi rutin,,59148,127874,366129,553151
2024-07-01,2024-06,27,0,27_20240701_6926,-3100.0,kave,27,kozeposztaly,impulzus,Minima.,import,False,False,luxus,bolt,Starbucks,HUF,napi rutin,,48612,153573,240820,443005
2024-07-01,2024-06,27,0,33_20240701_1874,-29638.0,elelmiszer,33,kozeposztaly,alap,elelmiszer koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,218436,157991,193723,570150
2024-07-01,2024-07,27,0,39_20240701_1713,653224.0,fizetes,39,magas_jov,bevetel,havi fizetes,demo,True,False,bevetel,utalas,Banki utalas,HUF,"jovedelem, fix",,-192736,423414,899896,1130574
2024-07-02,2024-06,27,1,14_20240702_5688,-6600.0,kutyu,14,kozeposztaly,vagy,In molestias.,import,False,False,luxus,bolt,Media Markt,HUF,szorakozas,,-23692,154847,209847,341002
2024-07-02,2024-07,27,1,10_20240702_3111,204911.0,fizetes,10,alacsony_jov,bevetel,havi fizetes,demo,True,False,bevetel,utalas,Banki utalas,HUF,"jovedelem, fix",,639241,31600,139342,810183
2024-07-02,2024-06,27,1,10_20240702_5879,-7988.0,kozlekedes,10,alacsony_jov,alap,kozlekedes koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,605740,31960,142792,780492
2024-07-02,2024-06,27,1,15_20240702_4690,-4800.0,snack,15,kozeposztaly,impulzus,Dolor corporis.,import,False,False,luxus,bolt,Spar,HUF,napi rutin,,-47316,215484,288270,456438
2024-07-02,2024-06,27,1,10_20240702_4679,-300.0,utazas,10,alacsony_jov,vagy,Earum tempora sed.,import,False,False,luxus,web,WizzAir,HUF,nyaralas,nyaralas,574976,31960,142792,749728
2024-07-02,2024-06,27,1,30_20240702_4411,-3400.0,kave,30,kozeposztaly,impulzus,Ipsum laboriosam excepturi quasi.,import,False,False,luxus,web,helyi kavezo,HUF,napi rutin,,57144,157743,315133,530020
2024-07-02,2024-06,27,1,39_20240702_2693,-15993.0,kozlekedes,39,magas_jov,alap,kozlekedes koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,-395839,465794,931006,1000961
2024-07-02,2024-06,27,1,39_20240702_9361,-40693.0,elelmiszer,39,magas_jov,alap,elelmiszer koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,-436532,465794,931006,960268
2024-07-02,2024-06,27,1,19_20240702_5182,-2500.0,mozi,19,kozeposztaly,vagy,Quidem eum.,demo,False,False,luxus,web,Cinema City,HUF,luxus,,203612,79646,417401,700659
2024-07-02,2024-06,27,1,11_20240702_4212,-4300.0,etterem,11,kozeposztaly,vagy,Recusandae aliquam.,import,False,False,luxus,bolt,KFC,HUF,extra,,38684,285123,122242,446049
2024-07-02,2024-07,27,1,16_20240702_9146,350928.0,fizetes,16,kozeposztaly,bevetel,havi fizetes,demo,True,False,bevetel,utalas,Banki utalas,HUF,"jovedelem, fix",,313408,225119,79093,617620
2024-07-02,2024-06,27,1,11_20240702_1763,-2400.0,snack,11,kozeposztaly,impulzus,Atque labore.,import,False,False,luxus,web,Lidl,HUF,szukseges,,-65716,299723,122242,356249
2024-07-02,2024-06,27,1,20_20240702_4188,-29771.0,elelmiszer,20,kozeposztaly,alap,elelmiszer koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,60124,125313,264114,449551
2024-07-02,2024-06,27,1,20_20240702_2287,-3800.0,etterem,20,kozeposztaly,vagy,Quasi earum.,demo,False,False,luxus,bolt,McDonald's,HUF,extra,,45924,125313,264114,435351
2024-07-02,2024-06,27,1,15_20240702_6245,-5500.0,kave,15,kozeposztaly,impulzus,Repudiandae nesciunt veniam.,manualis,False,False,luxus,bolt,Costa,HUF,napi rutin,,-4016,215484,288270,499738
2024-07-02,2024-06,27,1,30_20240702_4850,-88015.0,lakber,30,kozeposztaly,alap,lakber koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,260165,157743,305033,722941
2024-07-02,2024-06,27,1,1_20240702_2871,-2200.0,kave,1,alacsony_jov,impulzus,Expedita aut.,manualis,False,False,luxus,bolt,Starbucks,HUF,napi rutin,,530896,58744,210401,800041
2024-07-02,2024-06,27,1,42_20240702_9742,-7800.0,etterem,42,magas_jov,vagy,Magni facere.,import,False,False,luxus,bolt,helyi etterem,HUF,szorakozas,,90140,484487,107408,682035
2024-07-02,2024-07,27,1,46_20240702_3740,256894.0,fizetes,46,arerzekeny,bevetel,havi fizetes,demo,True,False,bevetel,utalas,Banki utalas,HUF,"jovedelem, fix",,1323694,47012,215158,1585864
2024-07-02,2024-06,27,1,42_20240702_4304,-18400.0,ruha,42,magas_jov,vagy,Eos tenetur molestias.,manualis,False,False,luxus,web,Zara,HUF,szorakozas,,-42560,484487,107408,549335
2024-07-02,2024-06,27,1,15_20240702_3573,-12577.0,kozlekedes,15,kozeposztaly,alap,kozlekedes koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,127667,215484,268970,612121
2024-07-02,2024-06,27,1,42_20240702_3751,-12000.0,kutyu,42,magas_jov,vagy,Reiciendis adipisci rem reprehenderit.,manualis,False,False,luxus,web,eMAG,HUF,szorakozas,,-158460,484487,107408,433435
2024-07-02,2024-07,27,1,43_20240702_6841,552224.0,fizetes,43,magas_jov,bevetel,havi fizetes,demo,True,False,bevetel,utalas,Banki utalas,HUF,"jovedelem, fix",,297544,251696,375562,924802
2024-07-02,2024-06,27,1,39_20240702_5099,-107100.0,lakber,39,magas_jov,alap,lakber koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,-336622,465794,931006,1060178
2024-07-02,2024-06,27,1,21_20240702_8340,-37668.0,rezsi,21,kozeposztaly,alap,rezsi koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,121597,174276,184019,479892
2024-07-02,2024-06,27,1,9_20240702_2685,-16307.0,elelmiszer,9,alacsony_jov,alap,elelmiszer koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,480764,51576,61706,594046
2024-07-02,2024-06,27,1,15_20240702_7549,-41762.0,rezsi,15,kozeposztaly,alap,rezsi koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,140244,215484,268970,624698
2024-07-02,2024-07,27,1,49_20240702_6162,258281.0,fizetes,49,arerzekeny,bevetel,havi fizetes,demo,True,False,bevetel,utalas,Banki utalas,HUF,"jovedelem, fix",,1235031,47756,125225,1408012
