url,title,price,area_m2,floor,rooms,location,Típus,scrape_date,listing_type,Szintek száma,Állapot,Fűtés,Erkély,Energetikai besorolás,Építés éve,Átlagos rezsiköltség,Napelem,Terasz
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vi-kerulet-nagykoruton-beluli-terulet/8649109?page=5&pos=1&cr=50,Budapest VI. kerület kiadó téglalakás 2 szobás: 310 ezer Ft,310.0,55.0,2. emelet,2.0,"Budapest VI. kerület, Nagykörúton belüli terület",Téglalakás,2025-09-05,rental,,Felújított,Gázkazán,,Nem adta meg a hirdető,1920.0,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xiv-kerulet-alsorakos/8686953?page=5&pos=2&cr=50,Budapest XIV. kerület kiadó téglalakás 1+1 fél szobás: 250 ezer Ft,250.0,49.0,földszint,1.0,"Budapest XIV. kerület, Alsórákos, Róna utca",Téglalakás,2025-09-05,rental,3.0,Felújított,Elektromos,,A,1930.0,30 000 Ft/hó,Nincs,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-ix-kerulet/8356059?page=5&pos=3&cr=50,Budapest IX. kerület kiadó téglalakás 3 szobás: 350 ezer Ft,350.0,62.0,5. emelet,3.0,Budapest IX. kerület,Téglalakás,2025-09-05,rental,7.0,Újszerű,Házközponti fűtés egyedi méréssel,,Nem adta meg a hirdető,2016.0,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-i-kerulet-gellerthegy-i-ker/8565727?page=5&pos=5&cr=50,Budapest I. kerület kiadó téglalakás 2 szobás,392.0,41.0,3. emelet,2.0,"Budapest I. kerület, Gellérthegy I. ker.",Téglalakás,2025-09-05,rental,6.0,Új építésű,Házközponti fűtés egyedi méréssel,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-x-kerulet-felsorakos/8679525?page=5&pos=4&cr=50,Budapest X. kerület kiadó téglalakás 1 szobás: 170 ezer Ft,170.0,32.0,3. emelet,1.0,"Budapest X. kerület, Felsőrákos",Téglalakás,2025-09-05,rental,5.0,Jó állapotú,Gáz (konvektor),,D,1960.0,,Nincs,
https://www.zenga.hu/ingatlan/kiado-tarsashazi-lakas-budapest-viii-kerulet/8360243?page=4&pos=20&cr=50,Budapest VIII. kerület kiadó társasházi lakás 2 szobás: 290 ezer Ft,290.0,47.0,4. emelet,2.0,Budapest VIII. kerület,Társasházi lakás,2025-09-05,rental,,Új építésű,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-i-kerulet-vizivaros-i-ker/8648976?page=5&pos=7&cr=50,Budapest I. kerület kiadó téglalakás 4 szobás: 911 ezer Ft,911.0,126.0,3. emelet,4.0,"Budapest I. kerület, Víziváros I. ker.",Téglalakás,2025-09-05,rental,3.0,Jó állapotú,Házközponti fűtés egyedi méréssel,,Nem adta meg a hirdető,2017.0,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-i-kerulet-vizivaros-i-ker/8648989?page=5&pos=8&cr=50,Budapest I. kerület kiadó téglalakás 2 szobás: 495 ezer Ft,495.0,55.0,3. emelet,2.0,"Budapest I. kerület, Víziváros I. ker.",Téglalakás,2025-09-05,rental,4.0,Újszerű,Házközponti fűtés egyedi méréssel,,Nem adta meg a hirdető,2017.0,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vii-kerulet-ligetvaros/8613361?page=5&pos=9&cr=50,Budapest VII. kerület kiadó téglalakás 2 szobás: 279 ezer Ft,279.0,68.0,2. emelet,2.0,"Budapest VII. kerület, Ligetváros, Hernád utca 15.",Téglalakás,2025-09-05,rental,3.0,Felújított,Gáz (konvektor),,C,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-i-kerulet-varnegyed/8545877?page=5&pos=10&cr=50,Budapest I. kerület kiadó téglalakás 4 szobás: 871 ezer Ft,871.0,109.0,2. emelet,4.0,"Budapest I. kerület, Várnegyed",Téglalakás,2025-09-05,rental,4.0,Jó állapotú,Gázkazán,"5,2 m²",Nem adta meg a hirdető,,,Nincs,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-iii-kerulet-romai-part/8665668?page=5&pos=11&cr=45,Budapest III. kerület kiadó téglalakás 4 szobás: 790 ezer Ft,790.0,136.0,3. emelet,4.0,"Budapest III. kerület, Római-part, Nánási út",Téglalakás,2025-09-05,rental,3.0,Újszerű,Gázkazán,,A++,2019.0,,,200 m²
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xiii-kerulet/8688374?page=5&pos=12&cr=44,Budapest XIII. kerület kiadó téglalakás 1+1 fél szobás: 250 ezer Ft,250.0,42.0,4. emelet,1.0,"Budapest XIII. kerület, Mór utca",Téglalakás,2025-09-05,rental,5.0,Újszerű,Házközponti fűtés egyedi méréssel,5 m²,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-ii-kerulet-kurucles/8519870?page=5&pos=13&cr=40,Budapest II. kerület kiadó téglalakás 3 szobás: 630 ezer Ft,630.0,91.0,földszint,3.0,"Budapest II. kerület, Kurucles",Téglalakás,2025-09-05,rental,3.0,Újszerű,Gázkazán,,C,,,,
https://www.zenga.hu/ingatlan/kiado-tarsashazi-lakas-budapest-iii-kerulet-csillaghegy/8683779?page=5&pos=14&cr=40,Budapest III. kerület kiadó társasházi lakás 1+3 fél szobás: 450 ezer Ft,450.0,102.0,földszint,1.0,"Budapest III. kerület, Csillaghegy",Társasházi lakás,2025-09-05,rental,2.0,Felújított,Gázkazán,,Nem adta meg a hirdető,,,,20 m²
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-v-kerulet-belvaros/8638365?page=5&pos=15&cr=38,Budapest V. kerület kiadó téglalakás 2+1 fél szobás: 400 ezer Ft,400.0,59.0,félemelet,2.0,"Budapest V. kerület, Belváros, Hold utca",Téglalakás,2025-09-05,rental,5.0,Jó állapotú,Gáz (konvektor),,F,,40 000 Ft/hó,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-ix-kerulet/8684806?page=5&pos=17&cr=31,Budapest IX. kerület kiadó téglalakás 1 szobás: 189 ezer Ft,189.0,22.0,2. emelet,1.0,"Budapest IX. kerület, Bakáts tér 5",Téglalakás,2025-09-05,rental,5.0,Felújított,Elektromos,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-egyeb-lakas-budapest-vi-kerulet/8580098?page=5&pos=18&cr=30,Budapest VI. kerület kiadó egyéb lakás 1 szobás,316.0,33.0,3. emelet,1.0,Budapest VI. kerület,Egyéb lakás,2025-09-05,rental,,Felújított,,,Nem adta meg a hirdető,1911.0,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vii-kerulet-nagykoruton-kivuli-terulet/8686891?page=5&pos=19&cr=30,Budapest VII. kerület kiadó téglalakás 1 szobás: 190 ezer Ft,190.0,25.0,földszint,1.0,"Budapest VII. kerület, Külső-Erzsébetváros, Rózsa utca",Téglalakás,2025-09-05,rental,2.0,Felújított,Gáz (konvektor),,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-ii-kerulet-torokvesz/8433698?page=5&pos=20&cr=30,Budapest II. kerület kiadó téglalakás 3 szobás: 591 ezer Ft,591.0,85.0,1. emelet,3.0,"Budapest II. kerület, Törökvész",Téglalakás,2025-09-05,rental,3.0,Felújított,Házközponti fűtés egyedi méréssel,,Nem adta meg a hirdető,1985.0,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vii-kerulet/8681456?page=6&pos=16&cr=21,Budapest VII. kerület kiadó téglalakás 3 szobás: 400 ezer Ft,400.0,77.0,1. emelet,3.0,Budapest VII. kerület,Téglalakás,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-ix-kerulet-belso-ferencvaros/8680550?page=6&pos=11&cr=23,,,,,,,,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xv-kerulet/8679148?page=6&pos=20&cr=20,,,,,,,,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-ii-kerulet-pasaret/8652678?page=6&pos=10&cr=23,,396.0,31.0,földszint,1.0,Budapest VI. kerület,Egyéb lakás,2025-09-05,rental,,Felújított,,,Nem adta meg a hirdető,1920.0,,,
https://www.zenga.hu/ingatlan/kiado-egyeb-lakas-budapest-vi-kerulet/8612921?page=6&pos=19&cr=20,Budapest VI. kerület kiadó egyéb lakás 1 szobás: 396 ezer Ft,396.0,31.0,földszint,1.0,Budapest VI. kerület,Egyéb lakás,2025-09-05,rental,,Felújított,,,Nem adta meg a hirdető,1920.0,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-ix-kerulet-belso-ferencvaros/8666646?page=6&pos=12&cr=23,,,,,,,,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xi-kerulet-lagymanyos/8675738?page=7&pos=1&cr=20,,,,,,,,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xiii-kerulet-angyalfold/8143362?page=7&pos=4&cr=20,Budapest XIII. kerület kiadó téglalakás 3 szobás: 431 ezer Ft,431.0,80.0,6. emelet,3.0,"Budapest XIII. kerület, Angyalföld",Téglalakás,2025-09-05,rental,8.0,Új építésű,Házközponti fűtés egyedi méréssel,,A,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xviii-kerulet-ganztelep/7931620?page=7&pos=2&cr=20,Budapest XVIII. kerület kiadó téglalakás 2+1 fél szobás: 270 ezer Ft,270.0,80.0,1. emelet,2.0,"Budapest XVIII. kerület, Ganztelep",Téglalakás,2025-09-05,rental,2.0,Átlagos,Házközponti,3 m²,D,1978.0,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xiv-kerulet-istvanmezo/8676447?page=7&pos=5&cr=20,Budapest XIV. kerület kiadó téglalakás 2 szobás: 225 ezer Ft,225.0,47.0,földszint,2.0,"Budapest XIV. kerület, Istvánmező, Abonyi utca",Téglalakás,2025-09-05,rental,5.0,Felújított,Gázkazán,,E,1935.0,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-iii-kerulet-obuda/8662771?page=7&pos=8&cr=20,"Budapest III. kerület kiadó téglalakás 4 szobás: 1,28 millió Ft",1.28,120.0,földszint,4.0,"Budapest III. kerület, Óbuda, Perényi út",Téglalakás,2025-09-05,rental,2.0,Új építésű,Mennyezeti hűtés-fűtés,,A+++,2024.0,,,30 m²
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-ix-kerulet/8630253?page=7&pos=6&cr=20,Budapest IX. kerület kiadó téglalakás 3 szobás: 490 ezer Ft,490.0,60.0,8. emelet,3.0,"Budapest IX. kerület, Vágóhíd utca",Téglalakás,2025-09-05,rental,9.0,Új építésű,Házközponti fűtés egyedi méréssel,,A+,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-iii-kerulet/8685367?page=7&pos=9&cr=16,Budapest III. kerület kiadó téglalakás 4 szobás: 350 ezer Ft,350.0,71.0,földszint,4.0,Budapest III. kerület,Téglalakás,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-viii-kerulet/8636803?page=7&pos=3&cr=20,Budapest VIII. kerület kiadó téglalakás 2 szobás: 250 ezer Ft,,,,,,,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-ii-kerulet-szepilona/8687113?page=7&pos=10&cr=15,Budapest II. kerület kiadó téglalakás 2 szobás: 436 ezer Ft,436.0,47.0,1. emelet,2.0,"Budapest II. kerület, Szépilona, Budakeszi út",Téglalakás,2025-09-05,rental,5.0,Újszerű,Házközponti fűtés egyedi méréssel,,Nem adta meg a hirdető,,80 000 Ft/hó,,17 m²
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vi-kerulet/8141030?page=7&pos=11&cr=15,Budapest VI. kerület kiadó téglalakás 2 szobás: 950 ezer Ft,950.0,80.0,1. emelet,2.0,Budapest VI. kerület,Téglalakás,2025-09-05,rental,,Felújított,Központi fűtés,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xi-kerulet-sasad-sashegy-xi-ker/8645189?page=7&pos=12&cr=15,,,,,,,,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vii-kerulet-ligetvaros/8682747?page=7&pos=7&cr=20,Budapest VII. kerület kiadó téglalakás 2 szobás: 160 ezer Ft,,,,,,,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-ii-kerulet-budaliget/8657205?page=7&pos=14&cr=15,Budapest II. kerület kiadó téglalakás 3 szobás: 360 ezer Ft,360.0,70.0,földszint,,,,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xiv-kerulet-torokor/8624089?page=7&pos=15&cr=15,Budapest XIV. kerület kiadó téglalakás 1 szobás: 220 ezer Ft,220.0,33.0,2. emelet,1.0,"Budapest XIV. kerület, Törökőr, Bíbor utca 7",Téglalakás,2025-09-05,rental,5.0,Új építésű,Házközponti fűtés egyedi méréssel,10 m²,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-egyeb-lakas-budapest-xiii-kerulet/8274397?page=7&pos=17&cr=13,Budapest XIII. kerület kiadó egyéb lakás 3 szobás: 832 ezer Ft,832.0,100.0,6. emelet,3.0,Budapest XIII. kerület,Egyéb lakás,2025-09-05,rental,,Újszerű,Házközponti fűtés egyedi méréssel,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-ii-kerulet-torokvesz/8668334?page=7&pos=18&cr=13,Budapest II. kerület kiadó téglalakás 2+1 fél szobás: 390 ezer Ft,390.0,67.0,2. emelet,2.0,"Budapest II. kerület, Törökvész",Téglalakás,2025-09-05,rental,3.0,Felújított,Gázkazán,4 m²,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xii-kerulet-nemetvolgy/8611094?page=7&pos=19&cr=13,Budapest XII. kerület kiadó téglalakás 2+2 fél szobás: 560 ezer Ft,560.0,90.0,3. emelet,2.0,"Budapest XII. kerület, Németvölgy",Téglalakás,2025-09-05,rental,6.0,Felújított,Házközponti,7 m²,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vi-kerulet-nagykoruton-beluli-terulet/8613363?page=7&pos=16&cr=15,Budapest VI. kerület kiadó téglalakás 2 szobás: 349 ezer Ft,349.0,54.0,2. emelet,2.0,"Budapest VI. kerület, Nagykörúton belüli terület, Teréz körút",Téglalakás,2025-09-05,rental,3.0,Felújított,,,,,,,
https://www.zenga.hu/ingatlan/kiado-panellakas-budapest-xi-kerulet-kelenfold/8513638?page=7&pos=20&cr=13,,,,,,,,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-egyeb-lakas-budapest-ii-kerulet/8621921?page=8&pos=3&cr=11,"Budapest II. kerület kiadó egyéb lakás 4 szobás: 1,43 millió Ft",1.43,139.0,3. emelet,4.0,Budapest II. kerület,Egyéb lakás,2025-09-05,rental,,,,,Nem adta meg a hirdető,2006.0,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xi-kerulet-albertfalva/8651352?page=7&pos=13&cr=15,Budapest XI. kerület kiadó téglalakás 2 szobás: 265 ezer Ft,,,,,Budapest VI. kerület,Téglalakás,2025-09-05,rental,,Felújított,Gázkazán,,Nem adta meg a hirdető,1901.0,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vi-kerulet/8624385?page=8&pos=2&cr=11,Budapest VI. kerület kiadó téglalakás 2 szobás: 300 ezer Ft,300.0,70.0,3. emelet,2.0,Budapest VI. kerület,Téglalakás,2025-09-05,rental,,Felújított,Gázkazán,,Nem adta meg a hirdető,1901.0,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vi-kerulet/8487394?page=8&pos=4&cr=10,"Budapest VI. kerület kiadó téglalakás 4 szobás: 1,97 millió Ft",1.97,160.0,4. emelet,4.0,Budapest VI. kerület,Téglalakás,2025-09-05,rental,1.0,Újszerű,Gázkazán,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-v-kerulet/7786983?page=8&pos=5&cr=10,"Budapest V. kerület kiadó téglalakás 3 szobás: 1,65 millió Ft",1.65,122.0,2. emelet,3.0,Budapest V. kerület,Téglalakás,2025-09-05,rental,3.0,Újszerű,Gázkazán,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xiv-kerulet-istvanmezo/8587265?page=8&pos=6&cr=10,Budapest XIV. kerület kiadó téglalakás 2 szobás: 280 ezer Ft,280.0,65.0,földszint,2.0,"Budapest XIV. kerület, Istvánmező",Téglalakás,2025-09-05,rental,3.0,Felújított,Fan coil,,G,1910.0,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xiii-kerulet-angyalfold/8138869?page=8&pos=7&cr=10,Budapest XIII. kerület kiadó téglalakás 2 szobás: 290 ezer Ft,290.0,46.0,1. emelet,2.0,"Budapest XIII. kerület, Angyalföld",Téglalakás,2025-09-05,rental,6.0,Új építésű,Házközponti fűtés egyedi méréssel,,Nem adta meg a hirdető,2023.0,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vi-kerulet/8654445?page=8&pos=8&cr=10,Budapest VI. kerület kiadó téglalakás 1+1 fél szobás,317.0,49.0,1. emelet,1.0,"Budapest VI. kerület, Andrássy út",Téglalakás,2025-09-05,rental,3.0,Felújított,Elektromos,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-iii-kerulet-obuda/8583070?page=8&pos=1&cr=12,,,,,,Budapest VI. kerület,Téglalakás,2025-09-05,rental,,Átlagos,Gázkazán,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vi-kerulet/8573784?page=8&pos=10&cr=10,Budapest VI. kerület kiadó téglalakás 2 szobás: 450 ezer Ft,450.0,67.0,3. emelet,2.0,Budapest VI. kerület,Téglalakás,2025-09-05,rental,,Átlagos,Gázkazán,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vi-kerulet-nagykoruton-kivuli-terulet/8613364?page=8&pos=11&cr=10,Budapest VI. kerület kiadó téglalakás 3 szobás: 399 ezer Ft,399.0,66.0,2. emelet,3.0,"Budapest VI. kerület, Nagykörúton kívüli terület, Zichy Jenő",Téglalakás,2025-09-05,rental,5.0,Új építésű,Házközponti fűtés egyedi méréssel,,B,2021.0,,,20 m²
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-ii-kerulet-lipotmezo/8344174?page=8&pos=12&cr=10,Budapest II. kerület kiadó téglalakás 3+2 fél szobás: 594 ezer Ft,594.0,130.0,1. emelet,3.0,"Budapest II. kerület, Lipótmező, Széher út",Téglalakás,2025-09-05,rental,3.0,Felújított,Gázkazán,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xiii-kerulet-ujlipotvaros/8414885?page=8&pos=13&cr=9,Budapest XIII. kerület kiadó téglalakás 3 szobás: 380 ezer Ft,380.0,82.0,félemelet,3.0,"Budapest XIII. kerület, Újlipótváros",Téglalakás,2025-09-05,rental,5.0,Felújított,Távfűtés egyedi méréssel,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-panellakas-budapest-xi-kerulet/8663380?page=8&pos=17&cr=6,Budapest XI. kerület kiadó panellakás 3 szobás: 250 ezer Ft,250.0,56.0,6. emelet,3.0,Budapest XI. kerület,Panellakás,2025-09-05,rental,10.0,Felújított,Távfűtés egyedi méréssel,,Nem adta meg a hirdető,1981.0,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xiii-kerulet-vizafogo/8613981?page=8&pos=9&cr=10,Budapest XIII. kerület kiadó téglalakás 3 szobás: 495 ezer Ft,495.0,65.0,5. emelet,,"Budapest XI. kerület, Hosszúrét",Téglalakás,2025-09-05,rental,2.0,Felújított,Gázkazán,,Nem adta meg a hirdető,2006.0,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xiii-kerulet/8607600?page=8&pos=14&cr=6,Budapest XIII. kerület kiadó téglalakás 4+1 fél szobás: 450 ezer Ft,450.0,123.0,4. emelet,4.0,Budapest XIII. kerület,Téglalakás,2025-09-05,rental,,Felújított,Gázkazán,,,1900.0,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xi-kerulet-hosszuret/8679199?page=8&pos=18&cr=6,Budapest XI. kerület kiadó téglalakás 4 szobás: 450 ezer Ft,450.0,100.0,földszint,4.0,"Budapest XI. kerület, Hosszúrét",Téglalakás,2025-09-05,rental,2.0,Felújított,Gázkazán,,,2006.0,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-i-kerulet-varnegyed/8595499?page=9&pos=6&cr=5,Budapest I. kerület kiadó téglalakás 3 szobás: 673 ezer Ft,673.0,105.0,3. emelet,3.0,"Budapest I. kerület, Várnegyed, Logodi utca 19/b",Téglalakás,2025-09-05,rental,4.0,Felújított,Gázkazán,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-ii-kerulet/8646741?page=9&pos=3&cr=5,Budapest II. kerület kiadó téglalakás 1 szobás: 259 ezer Ft,259.0,36.0,,,,,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-ii-kerulet/8686230?page=9&pos=4&cr=5,Budapest II. kerület kiadó téglalakás 3 szobás,356.0,87.0,1. emelet,3.0,Budapest II. kerület,Téglalakás,2025-09-05,rental,,Jó állapotú,Gázkazán,,Nem adta meg a hirdető,1962.0,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-iii-kerulet-ujlak-iii-ker/8081649?page=9&pos=2&cr=5,Budapest III. kerület kiadó téglalakás 3 szobás: 320 ezer Ft,320.0,75.0,5. emelet,3.0,"Budapest III. kerület, Újlak III. ker.",Téglalakás,2025-09-05,rental,6.0,Újszerű,Gázkazán,8 m²,Nem adta meg a hirdető,2010.0,,Nincs,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-ii-kerulet-szemlohegy/8547207?page=8&pos=20&cr=6,Budapest II. kerület kiadó téglalakás 4+1 fél szobás: 650 ezer Ft,650.0,124.0,2. emelet,4.0,"Budapest II. kerület, Szemlőhegy",Téglalakás,2025-09-05,rental,4.0,Újszerű,Gázkazán,14 m²,B,2003.0,,,14 m²
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-viii-kerulet-tisztviselotelep/8690039?page=9&pos=7&cr=5,Budapest VIII. kerület kiadó téglalakás 3 szobás: 260 ezer Ft,260.0,60.0,3. emelet,3.0,"Budapest VIII. kerület, Tisztviselőtelep, Orczy út 15.",Téglalakás,2025-09-05,rental,10.0,Felújított,Házközponti,3 m²,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-panellakas-budapest-xv-kerulet/8680671?page=8&pos=16&cr=6,,375.0,110.0,2. emelet,3.0,"Budapest VI. kerület, Szív utca",Téglalakás,2025-09-05,rental,3.0,Átlagos,Gázkazán,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-ii-kerulet-kurucles/8563794?page=9&pos=1&cr=6,Budapest II. kerület kiadó téglalakás 3 szobás: 745 ezer Ft,745.0,80.0,2. emelet,3.0,"Budapest II. kerület, Kurucles, Tárogató út 6.",Téglalakás,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-egyeb-lakas-budapest-viii-kerulet-palotanegyed/8638229?page=9&pos=9&cr=5,Budapest VIII. kerület kiadó egyéb lakás 2 szobás: 230 ezer Ft,230.0,64.0,2. emelet,2.0,"Budapest VIII. kerület, Palotanegyed, Bródy Sándor utca",Egyéb lakás,2025-09-05,rental,,Átlagos,Gáz (konvektor),,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vii-kerulet-nagykoruton-beluli-terulet/8637898?page=9&pos=11&cr=5,Budapest VII. kerület kiadó téglalakás 3 szobás: 594 ezer Ft,594.0,65.0,4. emelet,3.0,"Budapest VII. kerület, Belső-Erzsébetváros, Síp utca 9.",Téglalakás,2025-09-05,rental,5.0,Felújított,Padlófűtés,,Nem adta meg a hirdető,,75 000 Ft/hó,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-v-kerulet-belvaros/8542733?page=9&pos=8&cr=5,Budapest V. kerület kiadó téglalakás 2 szobás: 436 ezer Ft,436.0,62.0,5. emelet,2.0,"Budapest V. kerület, Belváros",Téglalakás,2025-09-05,rental,5.0,Felújított,Házközponti fűtés egyedi méréssel,,,,,,
